lru-config2,lime-config2,lime_10ts-config2,lime_14ts-config2,lime_18ts-config2,lime_22ts-config2,lime_26ts-config2,lime_30ts-config2,lime_4ts-config2,lime_ht_16-config2,lime_ht_160-config2,lime_ht_192-config2,lime_ht_32-config2,lime_ht_64-config2,lime_ht_96-config2,lime_pat30-config2,lime_pc10-config2,lime_pc12-config2,lime_pc14-config2,lime_pc18-config2,lime_pc20-config2,lime_pc22-config2,multp-config2,red-config2,red_1_52-config2,red_259-config2,red_268-config2,red_2_60-config2,red_4_66-config2,red_5_69-config2,red_ad-config2,red_ah-config2,red_aq-config2,red_aqp-config2,red_ld-config2,red_lh-config2,red_lq-config2,red_lqp-config2,red_sw3-config2,red_sw4-config2,red_sw5-config2,ship_pp-config2
wrf_1650B,10490.0,10493.0,10493.0,10493.0,10493.0,10493.0,10493.0,10493.0,10493.0,10493.0,10493.0,10493.0,10493.0,10493.0,10493.0,10493.0,10493.0,10493.0,10493.0,10493.0,10493.0,10493.0,10490.0,10490.0,10490.0,10490.0,10490.0,10490.0,10490.0,10490.0,10490.0,10490.0,10490.0,10490.0,10490.0,10490.0,10490.0,10490.0,10490.0,10490.0,10490.0,10490.0
GemsFDTD_716B,94256.0,183857.0,183906.0,183887.0,183786.0,183842.0,183872.0,183851.0,183914.0,183688.0,183857.0,183857.0,183650.0,183768.0,183829.0,183864.0,183864.0,183857.0,183857.0,183857.0,183857.0,183857.0,188241.0,94946.0,95860.0,94647.0,94351.0,95837.0,96224.0,96875.0,94727.0,94997.0,95053.0,94279.0,94890.0,94945.0,95017.0,94279.0,95783.0,95783.0,95870.0,95967.0
gcc_39B,1881.0,1886.0,1886.0,1886.0,1886.0,1886.0,1886.0,1886.0,1886.0,1886.0,1886.0,1886.0,1886.0,1886.0,1886.0,1886.0,1886.0,1886.0,1886.0,1886.0,1886.0,1886.0,1883.0,1881.0,1881.0,1881.0,1881.0,1881.0,1881.0,1881.0,1881.0,1881.0,1881.0,1881.0,1881.0,1881.0,1881.0,1881.0,1881.0,1881.0,1881.0,1881.0
perlbench_135B,9553.0,27107.0,27106.0,27107.0,27107.0,27106.0,27106.0,27106.0,27107.0,27107.0,27107.0,27107.0,27107.0,27107.0,27107.0,27107.0,27107.0,27107.0,27107.0,27107.0,27107.0,27107.0,10140.0,9427.0,9427.0,9427.0,9427.0,9427.0,9427.0,9427.0,9427.0,9427.0,9676.0,9427.0,9427.0,9427.0,9419.0,9427.0,9427.0,9427.0,9427.0,9937.0
sphinx3_1339B,110337.0,112192.0,112186.0,112185.0,112185.0,112185.0,112186.0,112185.0,112186.0,112828.0,112192.0,112192.0,112818.0,112192.0,112192.0,112192.0,112192.0,112192.0,112192.0,112192.0,112192.0,112192.0,80413.0,108607.0,108606.0,108851.0,108606.0,108607.0,108607.0,108607.0,108853.0,72059.0,68423.0,108853.0,108853.0,71880.0,69506.0,108853.0,108853.0,108853.0,108887.0,76325.0
astar_313B,178801.0,200413.0,200290.0,200370.0,200002.0,200228.0,199584.0,200162.0,200245.0,202049.0,200600.0,200575.0,202813.0,202175.0,200423.0,200384.0,200384.0,200413.0,200413.0,200413.0,200413.0,200413.0,199624.0,179382.0,185648.0,177214.0,179382.0,186133.0,187652.0,189686.0,178719.0,180863.0,176981.0,178359.0,178647.0,180893.0,180483.0,178359.0,178290.0,168922.0,178328.0,193619.0
cactusADM_1039B,64341.0,64881.0,64923.0,64923.0,64923.0,64923.0,64923.0,64923.0,64923.0,64906.0,64881.0,64881.0,64881.0,64881.0,64881.0,64881.0,64881.0,64881.0,64881.0,64881.0,64881.0,64881.0,64868.0,64340.0,64344.0,64339.0,64340.0,64340.0,64340.0,64340.0,64339.0,64427.0,64337.0,64339.0,64339.0,64433.0,64253.0,64339.0,64339.0,64339.0,64375.0,64329.0
sphinx3_883B,124009.0,123220.0,123233.0,123233.0,123230.0,123235.0,123233.0,123237.0,123232.0,123369.0,123220.0,123220.0,123352.0,123220.0,123220.0,123220.0,123220.0,123220.0,123220.0,123220.0,123220.0,123220.0,104827.0,99315.0,99229.0,121636.0,104570.0,99333.0,99331.0,99399.0,121691.0,98667.0,97759.0,121691.0,121691.0,99217.0,97746.0,121691.0,121603.0,121570.0,121626.0,103993.0
perlbench_105B,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0
leslie3d_1186B,167692.0,156501.0,156504.0,156517.0,156505.0,156512.0,156493.0,156493.0,156502.0,159024.0,156510.0,156510.0,157213.0,156515.0,156486.0,156504.0,156504.0,156501.0,156501.0,156501.0,156501.0,156501.0,150697.0,139222.0,139925.0,151754.0,159471.0,138820.0,139444.0,139904.0,159063.0,140242.0,146376.0,160282.0,157498.0,139568.0,144266.0,160282.0,160144.0,160187.0,159265.0,148719.0
omnetpp_17B,158361.0,160308.0,160715.0,160403.0,161591.0,160696.0,160635.0,160679.0,160654.0,158727.0,160308.0,160308.0,160492.0,160311.0,160308.0,160308.0,160308.0,160308.0,160308.0,160308.0,160308.0,160308.0,90032.0,81783.0,81513.0,157257.0,83065.0,81571.0,82720.0,82739.0,157220.0,96111.0,123769.0,157220.0,157220.0,86082.0,107551.0,157220.0,157220.0,157220.0,157220.0,115295.0
zeusmp_600B,24966.0,28708.0,28708.0,28708.0,28708.0,28708.0,28708.0,28708.0,28708.0,28708.0,28708.0,28708.0,28708.0,28708.0,28708.0,28708.0,28708.0,28708.0,28708.0,28708.0,28708.0,28708.0,27044.0,24963.0,24963.0,24963.0,24963.0,24963.0,24963.0,24963.0,24963.0,25151.0,25441.0,24963.0,24963.0,24964.0,25482.0,24963.0,24963.0,24963.0,24963.0,25203.0
gcc_56B,3108.0,15536.0,15670.0,15479.0,15507.0,15633.0,15699.0,15520.0,15341.0,15760.0,15506.0,15468.0,15648.0,15621.0,15582.0,15536.0,15536.0,15536.0,15536.0,15536.0,15536.0,15536.0,3109.0,3108.0,3108.0,3108.0,3108.0,3108.0,3108.0,3108.0,3108.0,3108.0,3109.0,3108.0,3108.0,3108.0,3108.0,3108.0,3108.0,3108.0,3108.0,3131.0
perlbench_53B,9543.0,29811.0,29811.0,29811.0,29811.0,29811.0,29811.0,29811.0,29811.0,29861.0,29811.0,29811.0,29813.0,29811.0,29811.0,29813.0,29813.0,29811.0,29811.0,29811.0,29811.0,29811.0,10348.0,9296.0,9296.0,9296.0,9296.0,9296.0,9296.0,9296.0,9296.0,9296.0,9709.0,9296.0,9296.0,9296.0,9403.0,9296.0,9296.0,9296.0,9296.0,10089.0
cactusADM_734B,64835.0,64726.0,64726.0,64726.0,64726.0,64726.0,64726.0,64726.0,64726.0,64701.0,64726.0,64726.0,64726.0,64726.0,64726.0,64726.0,64726.0,64726.0,64726.0,64726.0,64726.0,64726.0,65097.0,64824.0,64811.0,64812.0,64809.0,64819.0,64815.0,64803.0,64864.0,64844.0,64519.0,64864.0,64864.0,64875.0,64678.0,64864.0,64813.0,64842.0,64839.0,64599.0
lbm_94B,40576.0,43349.0,43424.0,43327.0,43405.0,43384.0,43195.0,43199.0,43427.0,43373.0,43416.0,43447.0,43275.0,43100.0,43244.0,43349.0,43349.0,43349.0,43349.0,43349.0,43349.0,43349.0,43070.0,41672.0,42324.0,41262.0,41004.0,42200.0,42619.0,42737.0,40816.0,42160.0,42403.0,40547.0,40835.0,42313.0,42437.0,40564.0,40827.0,40751.0,40692.0,40665.0
mcf_46B,527423.0,611565.0,612970.0,615254.0,619772.0,615417.0,613890.0,617161.0,610593.0,615593.0,615724.0,616699.0,614001.0,605460.0,612282.0,611507.0,611507.0,611565.0,611565.0,611565.0,611565.0,611565.0,596703.0,515038.0,512334.0,534807.0,534595.0,511778.0,506994.0,503137.0,520585.0,511862.0,551769.0,534630.0,519597.0,512687.0,546088.0,534455.0,534667.0,522194.0,534674.0,586352.0
calculix_3812B,2377.0,9263.0,9263.0,9263.0,9263.0,9263.0,9263.0,9263.0,9263.0,9263.0,9263.0,9263.0,9263.0,9263.0,9263.0,9263.0,9263.0,9263.0,9263.0,9263.0,9263.0,9263.0,6672.0,2377.0,2377.0,2377.0,2377.0,2377.0,2377.0,2377.0,2377.0,2377.0,2377.0,2377.0,2377.0,2377.0,2377.0,2377.0,2377.0,2377.0,2377.0,3086.0
libquantum_1735B,216179.0,215913.0,215913.0,215913.0,215913.0,215913.0,215913.0,215913.0,215913.0,215915.0,215913.0,215913.0,215915.0,215915.0,215915.0,215913.0,215913.0,215913.0,215913.0,215913.0,215913.0,215913.0,215915.0,215915.0,215915.0,215915.0,216131.0,215915.0,215915.0,215915.0,215923.0,215915.0,215915.0,215935.0,215919.0,215919.0,215915.0,215915.0,216131.0,216131.0,216131.0,215939.0
