lru-config2,lime-config2,lime_10ts-config2,lime_14ts-config2,lime_18ts-config2,lime_22ts-config2,lime_26ts-config2,lime_30ts-config2,lime_4ts-config2,lime_ht_16-config2,lime_ht_160-config2,lime_ht_192-config2,lime_ht_32-config2,lime_ht_64-config2,lime_ht_96-config2,lime_pat30-config2,lime_pc10-config2,lime_pc12-config2,lime_pc14-config2,lime_pc18-config2,lime_pc20-config2,lime_pc22-config2,multp-config2,red-config2,red_1_52-config2,red_259-config2,red_268-config2,red_2_60-config2,red_4_66-config2,red_5_69-config2,red_ad-config2,red_ah-config2,red_aq-config2,red_aqp-config2,red_ld-config2,red_lh-config2,red_lq-config2,red_lqp-config2,red_sw3-config2,red_sw4-config2,red_sw5-config2,ship_pp-config2
wrf_1212B,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,94.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0
wrf_1650B,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0,4175.0
GemsFDTD_716B,13792.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,18999.0,15736.0,13746.0,13746.0,13746.0,13746.0,13746.0,13746.0,13746.0,13746.0,13746.0,13746.0,13746.0,13746.0,13746.0,13746.0,13746.0,13746.0,13746.0,13746.0,13510.0
gcc_39B,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0
perlbench_135B,1758.0,1828.0,1828.0,1828.0,1828.0,1828.0,1828.0,1828.0,1828.0,1828.0,1828.0,1828.0,1828.0,1828.0,1828.0,1828.0,1828.0,1828.0,1828.0,1828.0,1828.0,1828.0,2136.0,1757.0,1757.0,1757.0,1757.0,1757.0,1757.0,1757.0,1757.0,1757.0,1756.0,1757.0,1757.0,1757.0,1750.0,1757.0,1757.0,1757.0,1757.0,1770.0
sphinx3_1339B,9209.0,3500.0,3481.0,3501.0,3501.0,3500.0,3490.0,3485.0,3483.0,3440.0,3500.0,3500.0,3444.0,3499.0,3500.0,3503.0,3503.0,3500.0,3500.0,3500.0,3500.0,3500.0,9437.0,7406.0,7406.0,7405.0,7407.0,7406.0,7406.0,7406.0,7405.0,3214.0,3164.0,7405.0,7405.0,3248.0,3083.0,7405.0,7405.0,7405.0,7403.0,3177.0
astar_313B,387656.0,284675.0,292361.0,277430.0,281170.0,282420.0,292573.0,289447.0,270548.0,269028.0,287687.0,288376.0,264993.0,284916.0,285951.0,284525.0,284525.0,284675.0,284675.0,284675.0,284675.0,284675.0,263933.0,333298.0,320716.0,319836.0,333298.0,318296.0,333698.0,327971.0,380937.0,321341.0,324356.0,381388.0,380897.0,316162.0,314507.0,381388.0,381370.0,332204.0,381401.0,278777.0
cactusADM_1039B,31358.0,31347.0,31345.0,31345.0,31345.0,31345.0,31345.0,31345.0,31345.0,31346.0,31347.0,31347.0,31347.0,31347.0,31347.0,31347.0,31347.0,31347.0,31347.0,31347.0,31347.0,31347.0,29047.0,31290.0,31290.0,31290.0,31290.0,31290.0,31290.0,31290.0,31290.0,30915.0,29856.0,31290.0,31290.0,31201.0,29881.0,31290.0,31290.0,31290.0,31287.0,29502.0
sphinx3_883B,6554.0,3295.0,3312.0,3311.0,3310.0,3310.0,3311.0,3309.0,3312.0,3249.0,3295.0,3295.0,3263.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,3295.0,5139.0,3875.0,3873.0,5126.0,4257.0,3875.0,3875.0,3883.0,5236.0,3892.0,2870.0,5236.0,5236.0,3950.0,3195.0,5236.0,5182.0,5141.0,5173.0,3996.0
perlbench_105B,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0
