lru-config2,lime-config2,lime_10ts-config2,lime_14ts-config2,lime_18ts-config2,lime_22ts-config2,lime_26ts-config2,lime_30ts-config2,lime_4ts-config2,lime_ht_16-config2,lime_ht_160-config2,lime_ht_192-config2,lime_ht_32-config2,lime_ht_64-config2,lime_ht_96-config2,lime_pat30-config2,lime_pc10-config2,lime_pc12-config2,lime_pc14-config2,lime_pc18-config2,lime_pc20-config2,lime_pc22-config2,multp-config2,red-config2,red_1_52-config2,red_259-config2,red_268-config2,red_2_60-config2,red_4_66-config2,red_5_69-config2,red_ad-config2,red_ah-config2,red_aq-config2,red_aqp-config2,red_ld-config2,red_lh-config2,red_lq-config2,red_lqp-config2,red_sw3-config2,red_sw4-config2,red_sw5-config2,ship_pp-config2
GemsFDTD_716B,97832.0,86541.0,86548.0,86568.0,86576.0,86563.0,86538.0,86549.0,86546.0,83044.0,86541.0,86541.0,83365.0,84841.0,86143.0,86528.0,86528.0,86541.0,86541.0,86541.0,86541.0,86541.0,83185.0,97644.0,97617.0,97639.0,97645.0,97610.0,97618.0,97562.0,97639.0,97388.0,97554.0,97640.0,97633.0,97629.0,97320.0,97640.0,97592.0,97592.0,97592.0,92126.0
gcc_39B,11.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
perlbench_135B,36049.0,35155.0,35152.0,35155.0,35155.0,35152.0,35155.0,35153.0,35156.0,35154.0,35155.0,35155.0,35155.0,35155.0,35155.0,35155.0,35155.0,35155.0,35155.0,35155.0,35155.0,35155.0,23613.0,36214.0,36214.0,36214.0,36214.0,36214.0,36214.0,36214.0,36214.0,36214.0,35993.0,36214.0,36214.0,36214.0,36242.0,36214.0,36214.0,36214.0,36214.0,36106.0
sphinx3_1339B,3858.0,13266.0,13281.0,13286.0,13309.0,13267.0,13292.0,13294.0,13245.0,13782.0,13266.0,13266.0,13775.0,13310.0,13266.0,13266.0,13266.0,13269.0,13270.0,13266.0,13266.0,13266.0,3815.0,4731.0,4731.0,4689.0,4731.0,4731.0,4731.0,4731.0,4689.0,13913.0,12173.0,4689.0,4689.0,13952.0,12882.0,4689.0,4689.0,4689.0,4647.0,13350.0
astar_313B,32618.0,36562.0,37346.0,37379.0,37613.0,37587.0,36854.0,36317.0,37289.0,47071.0,38135.0,38419.0,44198.0,37267.0,36828.0,36875.0,36875.0,36562.0,36562.0,36562.0,36562.0,36562.0,42819.0,49247.0,45242.0,40147.0,49247.0,45433.0,41414.0,38438.0,32634.0,45353.0,43200.0,32840.0,32546.0,48467.0,43444.0,32840.0,32809.0,42896.0,32852.0,41802.0
cactusADM_1039B,348.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,126.0,318.0,330.0,318.0,318.0,318.0,318.0,318.0,318.0,242.0,151.0,318.0,318.0,277.0,177.0,318.0,318.0,318.0,348.0,274.0
sphinx3_883B,7471.0,22255.0,22191.0,22198.0,22203.0,22197.0,22187.0,22194.0,22210.0,21633.0,22255.0,22255.0,21658.0,22255.0,22255.0,22251.0,22251.0,22255.0,22255.0,22255.0,22255.0,22255.0,9255.0,11123.0,11124.0,8939.0,10939.0,11118.0,11119.0,11069.0,8906.0,11314.0,13399.0,8906.0,8906.0,11097.0,12615.0,8906.0,8977.0,8984.0,8961.0,11519.0
perlbench_105B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leslie3d_1186B,3546.0,7413.0,7381.0,7378.0,7448.0,7383.0,7374.0,7376.0,7381.0,7048.0,7402.0,7402.0,7622.0,7506.0,7444.0,7409.0,7409.0,7413.0,7413.0,7413.0,7413.0,7413.0,6043.0,7622.0,7900.0,7359.0,6365.0,7846.0,7727.0,7698.0,6454.0,7323.0,6650.0,6083.0,6647.0,7392.0,7676.0,6083.0,6131.0,6091.0,6409.0,5514.0
omnetpp_17B,2945.0,114623.0,111081.0,116154.0,115737.0,116352.0,109356.0,106100.0,111460.0,110229.0,114623.0,114623.0,114849.0,114690.0,114623.0,114623.0,114623.0,114623.0,114623.0,114623.0,114623.0,114623.0,27381.0,73760.0,73657.0,3319.0,72746.0,74041.0,72991.0,72861.0,3337.0,58730.0,33223.0,3337.0,3337.0,68353.0,48140.0,3337.0,3337.0,3336.0,3337.0,90076.0
zeusmp_600B,66.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,2.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,65.0,57.0,66.0,66.0,66.0,60.0,66.0,66.0,66.0,66.0,66.0
gcc_56B,13123.0,12506.0,12463.0,12535.0,12524.0,12404.0,12474.0,12556.0,12514.0,12280.0,12531.0,12551.0,12407.0,12467.0,12473.0,12505.0,12505.0,12506.0,12506.0,12506.0,12506.0,12506.0,13120.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13123.0,13120.0
perlbench_53B,46605.0,46323.0,46323.0,46320.0,46321.0,46315.0,46317.0,46319.0,46315.0,46028.0,46323.0,46323.0,46323.0,46323.0,46323.0,46321.0,46321.0,46323.0,46323.0,46323.0,46323.0,46323.0,36803.0,46981.0,46981.0,46981.0,46981.0,46981.0,46981.0,46981.0,46981.0,46981.0,46527.0,46981.0,46981.0,46981.0,46870.0,46981.0,46981.0,46981.0,46981.0,46988.0
cactusADM_734B,142.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,66.0,179.0,157.0,166.0,162.0,179.0,161.0,163.0,152.0,111.0,99.0,152.0,152.0,118.0,104.0,152.0,164.0,153.0,162.0,148.0
lbm_94B,2473.0,7.0,6.0,8.0,6.0,7.0,6.0,7.0,7.0,12.0,7.0,8.0,11.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,186.0,1336.0,979.0,1961.0,2105.0,1058.0,635.0,603.0,2294.0,985.0,865.0,2522.0,2291.0,870.0,810.0,2532.0,2143.0,2274.0,2346.0,2034.0
mcf_46B,390223.0,358608.0,358826.0,359742.0,360515.0,360980.0,360394.0,357755.0,358062.0,385953.0,366040.0,359175.0,369600.0,349696.0,353391.0,358465.0,358465.0,358608.0,358608.0,358608.0,358608.0,358608.0,402318.0,403481.0,393320.0,386073.0,386165.0,396351.0,399557.0,398354.0,398903.0,403600.0,357106.0,386032.0,400026.0,402768.0,364653.0,385451.0,386176.0,360649.0,386188.0,458311.0
calculix_3812B,8582.0,8364.0,8364.0,8364.0,8364.0,8364.0,8364.0,8364.0,8364.0,8364.0,8364.0,8364.0,8364.0,8364.0,8364.0,8364.0,8364.0,8364.0,8364.0,8364.0,8364.0,8364.0,7665.0,8582.0,8582.0,8582.0,8582.0,8582.0,8582.0,8582.0,8582.0,8582.0,8582.0,8582.0,8582.0,8582.0,8582.0,8582.0,8582.0,8582.0,8582.0,8549.0
libquantum_1735B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
